Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
4359,CA-2018-162565,11/12/2018,11/12/2018,Same Day,RR-19315,Ralph Ritter,0,United States,Aurora,Illinois,60505.0,0,FUR-FU-10004306,0,9,594,77.72
5923,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,0,United States,New York City,New York,10035.0,1,TEC-PH-10000169,2,13,35,67.8
1344,CA-2016-131758,28/05/2016,01/06/2016,Standard Class,KB-16315,Karl Braun,0,United States,Freeport,New York,11520.0,1,OFF-AR-10000411,1,2,349,47.82
9789,CA-2018-144491,27/03/2018,01/04/2018,Standard Class,CJ-12010,Caroline Jumper,0,United States,Houston,Texas,77070.0,0,FUR-CH-10004063,0,5,742,600.558
9720,CA-2018-166835,12/11/2018,14/11/2018,Second Class,DK-13375,Dennis Kane,0,United States,Lancaster,Pennsylvania,17602.0,1,OFF-ST-10002574,1,14,1365,221.024
9383,CA-2015-154158,23/12/2015,27/12/2015,Second Class,CC-12670,Craig Carreira,0,United States,Tampa,Florida,33614.0,2,OFF-AR-10001868,1,2,1297,1.344
441,CA-2017-115756,05/09/2017,07/09/2017,Second Class,PK-19075,Pete Kriz,0,United States,Detroit,Michigan,48227.0,0,FUR-FU-10000246,0,9,135,12.22
6653,US-2018-124779,08/09/2018,11/09/2018,First Class,BF-11020,Barry Französisch,1,United States,Arlington,Texas,76017.0,0,OFF-PA-10000061,1,12,1799,20.736
1101,CA-2017-107216,14/06/2017,17/06/2017,First Class,PV-18985,Paul Van Hugh,2,United States,San Francisco,California,94122.0,3,TEC-AC-10001013,2,0,994,29.29
2638,CA-2018-108441,12/06/2018,18/06/2018,Standard Class,SB-20170,Sarah Bern,0,United States,New York City,New York,10035.0,1,OFF-PA-10000697,1,12,1526,19.04
8222,CA-2015-120775,03/10/2015,07/10/2015,Standard Class,RD-19930,Russell D'Ascenzo,0,United States,Dallas,Texas,75217.0,0,OFF-FA-10000254,1,8,1506,15.072
650,CA-2017-160745,11/12/2017,16/12/2017,Second Class,AR-10825,Anthony Rawles,1,United States,Vancouver,Washington,98661.0,3,TEC-PH-10003273,2,13,46,302.376
1547,CA-2016-111395,23/11/2016,27/11/2016,Standard Class,VB-21745,Victoria Brennan,1,United States,San Antonio,Texas,78207.0,0,OFF-PA-10000994,1,12,1699,335.52
7328,US-2015-131275,18/03/2015,24/03/2015,Standard Class,SC-20050,Sample Company A,2,United States,Burbank,California,91505.0,3,FUR-FU-10004597,0,9,557,111.0
7623,US-2015-144078,25/11/2015,29/11/2015,Standard Class,RB-19435,Richard Bierner,0,United States,Los Angeles,California,90004.0,3,OFF-AR-10004707,1,2,1499,7.44
988,CA-2016-146829,10/03/2016,10/03/2016,Same Day,TS-21340,Toby Swindell,0,United States,Houston,Texas,77041.0,0,OFF-BI-10004022,1,3,81,1.112
8517,CA-2017-132899,07/04/2017,11/04/2017,Standard Class,SF-20200,Sarah Foster,0,United States,New York City,New York,10009.0,1,OFF-AR-10002833,1,2,1128,3.64
7823,US-2015-115413,26/08/2015,01/09/2015,Standard Class,PP-18955,Paul Prost,2,United States,Newark,Delaware,19711.0,1,OFF-AR-10003770,1,2,1148,8.64
2853,CA-2017-136371,19/03/2017,21/03/2017,Second Class,SV-20935,Susan Vittorini,0,United States,Oceanside,New York,11572.0,1,FUR-FU-10000409,0,9,725,14.98
3504,CA-2018-125115,10/04/2018,10/04/2018,Same Day,RD-19930,Russell D'Ascenzo,0,United States,Austin,Texas,78745.0,0,TEC-AC-10001714,2,0,1023,95.736
8299,US-2016-158911,05/07/2016,11/07/2016,Standard Class,RS-19765,Roland Schwarz,1,United States,Charlotte,North Carolina,28205.0,2,OFF-LA-10003223,1,10,217,11.784
6805,CA-2015-152233,05/10/2015,06/10/2015,First Class,KH-16510,Keith Herrera,0,United States,Pomona,California,91767.0,3,TEC-AC-10002800,2,0,1265,99.98
631,US-2017-135720,11/12/2017,13/12/2017,Second Class,FM-14380,Fred McMath,0,United States,Aurora,Colorado,80013.0,3,OFF-ST-10001963,1,14,1554,243.384
4769,CA-2018-158883,02/06/2018,03/06/2018,Same Day,CS-11860,Cari Schnelling,0,United States,Jacksonville,North Carolina,28540.0,2,OFF-PA-10004733,1,12,1565,25.344
1250,CA-2018-115602,18/12/2018,24/12/2018,Standard Class,DJ-13630,Doug Jacobs,0,United States,New York City,New York,10009.0,1,FUR-CH-10001708,0,5,1201,1141.938
8006,CA-2015-143210,01/12/2015,03/12/2015,First Class,AA-10645,Anna Andreadi,0,United States,Lowell,Massachusetts,1852.0,1,FUR-FU-10002268,0,9,1586,9.82
483,CA-2015-127691,22/07/2015,27/07/2015,Standard Class,EM-14065,Erin Mull,0,United States,New York City,New York,10024.0,1,OFF-AR-10002053,1,2,1303,5.96
1585,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Naresj Patel,0,United States,New York City,New York,10024.0,1,FUR-FU-10001706,0,9,1028,6.16
6831,CA-2017-140438,24/12/2017,27/12/2017,Second Class,PW-19030,Pauline Webber,1,United States,New York City,New York,10009.0,1,TEC-PH-10001750,2,13,1396,197.97
4677,CA-2015-114510,14/03/2015,19/03/2015,Standard Class,JF-15295,Jason Fortune-,0,United States,Logan,Utah,84321.0,3,OFF-BI-10001617,1,3,720,33.088
6386,US-2018-104661,15/01/2018,18/01/2018,First Class,TB-21250,Tim Brockman,0,United States,Austin,Texas,78745.0,0,TEC-AC-10002331,2,0,1056,62.592
1463,CA-2017-152289,26/08/2017,28/08/2017,First Class,LC-16930,Linda Cazamias,1,United States,Pasadena,Texas,77506.0,0,TEC-AC-10004571,2,0,1004,159.984
3041,US-2017-147991,05/05/2017,09/05/2017,Standard Class,ZD-21925,Zuschuss Donatelli,0,United States,Chattanooga,Tennessee,37421.0,2,FUR-FU-10004270,0,9,576,16.72
7844,CA-2015-158470,19/04/2015,23/04/2015,Second Class,AG-10390,Allen Goldenen,0,United States,Arlington,Virginia,22204.0,2,OFF-PA-10001569,1,12,1829,71.28
5011,CA-2016-102876,07/09/2016,14/09/2016,Standard Class,LR-17035,Lisa Ryan,1,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-BI-10000848,1,3,147,4.923
9207,CA-2017-146423,21/04/2017,21/04/2017,Same Day,BT-11680,Brian Thompson,0,United States,Milford,Connecticut,6460.0,1,OFF-PA-10003797,1,12,1803,51.84
7001,CA-2018-123687,26/05/2018,29/05/2018,First Class,KC-16675,Kimberly Carter,1,United States,Louisville,Kentucky,40214.0,2,OFF-SU-10004498,1,15,1043,25.76
3274,CA-2018-133865,08/05/2018,12/05/2018,Standard Class,PS-19045,Penelope Sewall,2,United States,Los Angeles,California,90032.0,3,TEC-CO-10001046,2,6,398,3359.952
7335,CA-2016-125563,11/04/2016,17/04/2016,Standard Class,PR-18880,Patrick Ryan,0,United States,Tampa,Florida,33614.0,2,FUR-FU-10000087,0,9,622,54.528
7228,CA-2018-127397,24/02/2018,28/02/2018,Standard Class,ES-14080,Erin Smith,1,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-AC-10003033,2,0,1268,1319.8
3684,CA-2016-132626,09/07/2016,14/07/2016,Standard Class,BT-11680,Brian Thompson,0,United States,Clinton,Maryland,20735.0,1,OFF-BI-10004001,1,3,706,153.36
6675,CA-2016-109337,21/11/2016,23/11/2016,Second Class,DL-13330,Denise Leinenbach,0,United States,Lawrence,Indiana,46226.0,0,OFF-AR-10003759,1,2,473,10.92
6808,CA-2016-128125,31/03/2016,05/04/2016,Standard Class,EB-13705,Ed Braxton,1,United States,Houston,Texas,77095.0,0,OFF-PA-10000357,1,12,1616,98.376
4146,CA-2018-112725,30/01/2018,06/02/2018,Standard Class,EH-14125,Eugene Hildebrand,2,United States,San Francisco,California,94110.0,3,FUR-CH-10000863,0,5,1172,120.784
9543,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,1,United States,Houston,Texas,77095.0,0,OFF-BI-10001097,1,3,256,6.23
1317,CA-2017-145919,18/12/2017,23/12/2017,Standard Class,HG-14965,Henry Goldwyn,1,United States,Los Angeles,California,90032.0,3,OFF-SU-10003505,1,15,1299,579.3
4955,CA-2015-160262,09/06/2015,13/06/2015,Second Class,TS-21205,Thomas Seio,1,United States,North Las Vegas,Nevada,89031.0,3,OFF-AR-10002335,1,2,495,18.06
3226,CA-2015-108189,02/10/2015,05/10/2015,First Class,ES-14080,Erin Smith,1,United States,Tempe,Arizona,85281.0,3,OFF-EN-10004846,1,7,981,12.768
1073,CA-2018-106943,14/11/2018,19/11/2018,Standard Class,FO-14305,Frank Olsen,0,United States,New York City,New York,10035.0,1,OFF-BI-10003669,1,3,23,8.64
4816,CA-2015-139598,26/12/2015,31/12/2015,Standard Class,MG-17695,Maureen Gnade,0,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-PA-10004569,1,12,1652,18.264
8286,CA-2016-154284,21/12/2016,26/12/2016,Second Class,SZ-20035,Sam Zeldin,2,United States,Saint Charles,Illinois,60174.0,0,FUR-FU-10003039,0,9,873,51.756
2632,US-2018-110604,15/05/2018,20/05/2018,Standard Class,JF-15295,Jason Fortune-,0,United States,Seattle,Washington,98103.0,3,FUR-FU-10000076,0,9,15,39.96
6826,CA-2017-118689,02/10/2017,09/10/2017,Standard Class,TC-20980,Tamara Chand,1,United States,Lafayette,Indiana,47905.0,0,OFF-ST-10001558,1,14,71,32.48
1661,CA-2018-127285,30/10/2018,06/11/2018,Standard Class,MM-18055,Michelle Moray,0,United States,Seattle,Washington,98115.0,3,OFF-BI-10002072,1,3,414,13.904
5753,CA-2017-125850,22/01/2017,28/01/2017,Standard Class,FP-14320,Frank Preis,0,United States,San Diego,California,92037.0,3,OFF-LA-10004484,1,10,182,20.65
2426,US-2018-147669,25/12/2018,30/12/2018,Standard Class,SV-20935,Susan Vittorini,0,United States,Fairfield,Ohio,45014.0,1,FUR-TA-10002645,0,16,854,273.06
5080,US-2018-133312,25/11/2018,29/11/2018,Standard Class,BD-11500,Bradley Drucker,0,United States,San Francisco,California,94122.0,3,FUR-BO-10002213,0,4,1427,359.499
8962,CA-2018-150266,25/11/2018,30/11/2018,Standard Class,RO-19780,Rose O'Brian,0,United States,Houston,Texas,77070.0,0,OFF-AR-10001761,1,2,254,18.688
5903,US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,2,United States,San Francisco,California,94122.0,3,OFF-PA-10000157,1,12,1693,59.94
4617,CA-2016-159863,04/09/2016,07/09/2016,Second Class,DS-13180,David Smith,1,United States,Houston,Texas,77095.0,0,TEC-AC-10000109,2,0,1462,134.376
3098,CA-2018-135692,27/04/2018,01/05/2018,Standard Class,CV-12805,Cynthia Voltz,1,United States,Fort Worth,Texas,76106.0,0,OFF-LA-10001158,1,10,232,33.12
3977,US-2017-116400,22/10/2017,24/10/2017,First Class,EB-13930,Eric Barreto,0,United States,Richmond,Virginia,23223.0,2,FUR-FU-10003731,0,9,571,39.92
1244,US-2017-162859,15/02/2017,22/02/2017,Standard Class,PG-18820,Patrick Gardner,0,United States,New York City,New York,10009.0,1,OFF-FA-10000304,1,8,122,8.72
6870,US-2017-126452,21/08/2017,28/08/2017,Standard Class,SC-20230,Scot Coram,1,United States,Los Angeles,California,90004.0,3,OFF-PA-10003848,1,12,1788,12.96
1301,CA-2017-137043,23/12/2017,25/12/2017,Second Class,LC-17140,Logan Currie,0,United States,Springfield,Virginia,22153.0,2,FUR-FU-10003664,0,9,592,572.76
7286,CA-2018-151183,14/10/2018,19/10/2018,Standard Class,BK-11260,Berenike Kampe,0,United States,San Francisco,California,94110.0,3,TEC-AC-10003614,2,0,1596,46.36
7031,CA-2017-145548,11/11/2017,16/11/2017,Standard Class,EB-13750,Edward Becker,1,United States,New York City,New York,10011.0,1,TEC-AC-10002305,2,0,956,36.0
6285,CA-2017-100944,24/09/2017,28/09/2017,Standard Class,EH-13765,Edward Hooks,1,United States,Los Angeles,California,90049.0,3,FUR-CH-10000988,0,5,850,563.24
2939,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,0,United States,Seattle,Washington,98105.0,3,OFF-PA-10000482,1,12,1455,189.7
6703,CA-2016-153535,20/05/2016,24/05/2016,Standard Class,SG-20470,Sheri Gordon,0,United States,Wilson,North Carolina,27893.0,2,OFF-BI-10001031,1,3,1306,6.408
5482,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,Chris Selesnick,1,United States,San Diego,California,92105.0,3,TEC-AC-10002305,2,0,956,36.0
1709,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Jamie Kunitz,0,United States,San Francisco,California,94122.0,3,OFF-PA-10003424,1,12,0,7.42
5496,CA-2016-113523,04/09/2016,08/09/2016,Standard Class,SC-20440,Shaun Chance,1,United States,Philadelphia,Pennsylvania,19140.0,1,OFF-BI-10001249,1,3,248,7.656
5292,CA-2015-146283,08/09/2015,15/09/2015,Standard Class,KT-16465,Kean Takahito,0,United States,Houston,Texas,77036.0,0,OFF-PA-10000482,1,12,1455,182.112
1409,CA-2017-130407,02/09/2017,06/09/2017,Standard Class,KD-16270,Karen Daniels,0,United States,New York City,New York,10024.0,1,FUR-FU-10001967,0,9,1530,39.98
1846,US-2018-158512,12/01/2018,17/01/2018,Second Class,DA-13450,Dianna Arnett,2,United States,Washington,District of Columbia,20016.0,1,OFF-PA-10001804,1,12,1737,40.08
1799,CA-2017-100965,07/07/2017,11/07/2017,Standard Class,RM-19375,Raymond Messe,0,United States,San Jose,California,95123.0,3,FUR-FU-10003039,0,9,873,215.65
3958,CA-2017-156573,29/05/2017,02/06/2017,Standard Class,RB-19360,Raymond Buch,0,United States,Nashville,Tennessee,37211.0,2,OFF-BI-10002414,1,3,703,11.277
1476,CA-2017-113138,19/11/2017,25/11/2017,Standard Class,NP-18685,Nora Pelletier,2,United States,Niagara Falls,New York,14304.0,1,OFF-BI-10000320,1,3,694,17.712
5204,CA-2016-142454,15/08/2016,19/08/2016,Standard Class,RE-19450,Richard Eichhorn,0,United States,Oakland,California,94601.0,3,OFF-ST-10003638,1,14,1093,70.26
36,CA-2017-117590,08/12/2017,10/12/2017,First Class,GH-14485,Gene Hale,1,United States,Richardson,Texas,75080.0,0,TEC-PH-10004977,2,13,724,1097.544
5048,CA-2017-158694,10/11/2017,13/11/2017,Second Class,AI-10855,Arianne Irving,0,United States,Los Angeles,California,90036.0,3,OFF-AR-10001227,1,2,1145,14.7
6442,CA-2017-101161,13/10/2017,20/10/2017,Standard Class,BW-11110,Bart Watters,1,United States,New York City,New York,10024.0,1,OFF-ST-10003123,1,14,635,99.87
445,CA-2017-115756,05/09/2017,07/09/2017,Second Class,PK-19075,Pete Kriz,0,United States,Detroit,Michigan,48227.0,0,FUR-CH-10002372,0,5,1206,242.94
9673,CA-2017-114867,23/12/2017,28/12/2017,Standard Class,FM-14290,Frank Merwin,2,United States,Philadelphia,Pennsylvania,19143.0,1,OFF-PA-10000477,1,12,1740,7.968
2360,US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340,Christine Phan,1,United States,New York City,New York,10024.0,1,FUR-TA-10004175,0,16,827,613.908
9194,CA-2016-141810,02/11/2016,07/11/2016,Standard Class,BB-10990,Barry Blumstein,1,United States,San Antonio,Texas,78207.0,0,TEC-PH-10002200,2,13,48,344.704
3655,CA-2018-133004,31/08/2018,05/09/2018,Standard Class,AJ-10945,Ashley Jarboe,0,United States,Lawrence,Indiana,46226.0,0,OFF-AP-10002439,1,1,1574,638.73
6303,CA-2018-166919,23/11/2018,27/11/2018,Standard Class,AH-10210,Alan Hwang,0,United States,Dallas,Texas,75220.0,0,TEC-PH-10001305,2,13,1237,195.96
7053,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,0,United States,Anaheim,California,92804.0,3,OFF-PA-10000241,1,12,891,30.98
5159,CA-2018-163006,30/06/2018,04/07/2018,Second Class,GH-14410,Gary Hansen,2,United States,Chicago,Illinois,60653.0,0,FUR-FU-10003799,0,9,1439,14.224
7754,CA-2016-158323,30/11/2016,03/12/2016,First Class,AB-10600,Ann Blume,1,United States,Jacksonville,North Carolina,28540.0,2,FUR-FU-10001546,0,9,504,17.088
3180,CA-2018-105235,05/12/2018,11/12/2018,Standard Class,SM-20950,Suzanne McNair,1,United States,New York City,New York,10011.0,1,FUR-FU-10000521,0,9,1441,58.68
7519,US-2018-167920,09/12/2018,12/12/2018,Second Class,JL-15835,John Lee,0,United States,Richmond,Kentucky,40475.0,2,OFF-ST-10004963,1,14,574,15.14
1287,CA-2016-124268,04/07/2016,08/07/2016,Standard Class,AD-10180,Alan Dominguez,2,United States,New York City,New York,10035.0,1,OFF-AR-10004817,1,2,458,15.48
8943,CA-2017-159023,03/11/2017,05/11/2017,First Class,NW-18400,Natalie Webber,0,United States,Portland,Oregon,97206.0,3,TEC-MA-10003337,2,11,1214,179.991
4446,US-2015-147704,16/11/2015,21/11/2015,Standard Class,SR-20740,Steven Roelle,2,United States,Bloomington,Indiana,47401.0,0,OFF-PA-10003270,1,12,1742,31.68
3417,CA-2017-116540,02/09/2017,02/09/2017,Same Day,SS-20590,Sonia Sunley,0,United States,Madison,Wisconsin,53711.0,0,OFF-BI-10004970,1,3,32,8.26
2138,CA-2016-156377,31/12/2016,05/01/2017,Standard Class,TB-21625,Trudy Brown,0,United States,Grand Prairie,Texas,75051.0,0,OFF-BI-10002954,1,3,1110,3.656
6788,CA-2016-118843,13/09/2016,20/09/2016,Standard Class,JH-15910,Jonathan Howell,0,United States,Atlanta,Georgia,30318.0,2,FUR-FU-10003975,0,9,553,129.93
2637,CA-2016-162369,15/08/2016,19/08/2016,Standard Class,TT-21265,Tim Taslimi,1,United States,Los Angeles,California,90045.0,3,OFF-ST-10000046,1,14,660,323.1
4017,CA-2016-165624,23/08/2016,28/08/2016,Standard Class,FH-14350,Fred Harton,0,United States,Atlanta,Georgia,30318.0,2,OFF-PA-10003893,1,12,1750,21.4
4098,CA-2015-116904,23/09/2015,28/09/2015,Standard Class,SC-20095,Sanjit Chand,0,United States,Minneapolis,Minnesota,55407.0,0,OFF-ST-10000736,1,14,417,404.9
1682,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Sean Braxton,1,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-MA-10004679,2,11,1502,399.54
6814,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,0,United States,Philadelphia,Pennsylvania,19140.0,1,FUR-FU-10001057,0,9,1561,127.936
9656,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,0,United States,New York City,New York,10035.0,1,FUR-FU-10001876,0,9,465,97.44
9298,US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,1,United States,Mcallen,Texas,78501.0,0,TEC-PH-10003357,2,13,777,244.768
8786,CA-2018-145765,28/05/2018,02/06/2018,Standard Class,CM-11815,Candace McMahon,1,United States,Phoenix,Arizona,85023.0,3,TEC-PH-10001305,2,13,1237,195.96
5768,CA-2018-126396,08/09/2018,12/09/2018,Second Class,AR-10345,Alex Russell,1,United States,Houston,Texas,77070.0,0,TEC-AC-10003116,2,0,1068,85.2
9473,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,0,United States,New York City,New York,10024.0,1,FUR-CH-10004875,0,5,797,128.124
5276,CA-2018-147333,14/12/2018,20/12/2018,Standard Class,KL-16555,Kelly Lampkin,1,United States,Fayetteville,Arkansas,72701.0,2,TEC-AC-10004469,2,0,1088,159.8
6895,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,1,United States,Columbus,Georgia,31907.0,2,TEC-PH-10002447,2,13,43,411.98
1693,US-2017-154361,14/03/2017,19/03/2017,Standard Class,HZ-14950,Henia Zydlo,0,United States,Columbus,Ohio,43229.0,1,FUR-FU-10004020,0,9,119,21.88
8831,CA-2017-167983,21/08/2017,24/08/2017,Second Class,RP-19270,Rachel Payne,1,United States,Seattle,Washington,98115.0,3,OFF-BI-10003727,1,3,240,33.44
8736,US-2015-169390,07/02/2015,10/02/2015,Second Class,CS-12250,Chris Selesnick,1,United States,New York City,New York,10024.0,1,OFF-ST-10001558,1,14,71,64.96
3636,CA-2017-145177,10/11/2017,14/11/2017,Standard Class,PP-18955,Paul Prost,2,United States,Springfield,Ohio,45503.0,1,OFF-PA-10004039,1,12,1663,89.568
373,US-2015-119137,23/07/2015,27/07/2015,Standard Class,AG-10900,Arthur Gainer,0,United States,Tucson,Arizona,85705.0,3,OFF-BI-10001982,1,3,1626,8.16
7152,CA-2018-142909,22/12/2018,25/12/2018,Second Class,AG-10330,Alex Grayson,0,United States,Mesa,Arizona,85204.0,3,FUR-TA-10003008,0,16,976,182.55
964,CA-2015-127488,22/09/2015,24/09/2015,Second Class,MS-17365,Maribeth Schnelling,0,United States,Boca Raton,Florida,33433.0,2,OFF-LA-10001613,1,10,242,4.608
6013,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,0,United States,Los Angeles,California,90049.0,3,TEC-PH-10004345,2,13,437,287.88
5454,US-2018-108700,19/05/2018,23/05/2018,Standard Class,PJ-18835,Patrick Jones,1,United States,Rockford,Illinois,61107.0,0,OFF-PA-10004733,1,12,1565,38.016
5922,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,0,United States,New York City,New York,10035.0,1,OFF-PA-10004071,1,12,538,110.96
4883,CA-2018-143567,02/11/2018,05/11/2018,Second Class,TB-21175,Thomas Boland,1,United States,Henderson,Kentucky,42420.0,2,OFF-ST-10001580,1,14,1519,59.92
4566,US-2018-149510,03/12/2018,10/12/2018,Standard Class,MC-17575,Matt Collins,0,United States,Fayetteville,North Carolina,28314.0,2,OFF-AP-10002350,1,1,305,45.216
141,CA-2017-110366,05/09/2017,07/09/2017,Second Class,JD-15895,Jonathan Doherty,1,United States,Philadelphia,Pennsylvania,19140.0,1,FUR-FU-10004848,0,9,880,82.8
4885,CA-2018-104080,08/03/2018,15/03/2018,Standard Class,AH-10210,Alan Hwang,0,United States,Anaheim,California,92804.0,3,OFF-AR-10001972,1,2,1129,3.36
4420,CA-2015-139633,17/12/2015,24/12/2015,Standard Class,EC-14050,Erin Creighton,0,United States,Columbus,Ohio,43229.0,1,OFF-BI-10002954,1,3,1110,5.484
9439,CA-2018-126144,31/07/2018,05/08/2018,Standard Class,GM-14680,Greg Matthias,0,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-PH-10001079,2,13,1287,285.576
8850,CA-2016-140718,02/07/2016,04/07/2016,First Class,FA-14230,Frank Atkinson,1,United States,Raleigh,North Carolina,27604.0,2,FUR-FU-10000076,0,9,15,159.84
715,US-2018-100048,19/05/2018,24/05/2018,Standard Class,RS-19765,Roland Schwarz,1,United States,Mount Vernon,New York,10550.0,1,TEC-AC-10001606,2,0,1017,299.97
5924,CA-2017-130288,26/11/2017,30/11/2017,Second Class,DK-13225,Dean Katz,1,United States,New York City,New York,10011.0,1,FUR-TA-10002958,0,16,320,313.176
6937,CA-2017-129847,02/09/2017,04/09/2017,First Class,TA-21385,Tom Ashbrook,2,United States,Chicago,Illinois,60653.0,0,FUR-FU-10000277,0,9,510,84.272
6543,US-2018-107888,16/11/2018,19/11/2018,First Class,CC-12220,Chris Cortes,0,United States,Seattle,Washington,98103.0,3,TEC-PH-10003171,2,13,1271,107.88
5244,CA-2017-149454,25/07/2017,26/07/2017,First Class,KM-16375,Katherine Murray,2,United States,Arlington,Virginia,22204.0,2,OFF-BI-10003694,1,3,177,10.44
3189,US-2018-146416,20/10/2018,22/10/2018,Second Class,JE-16165,Justin Ellison,1,United States,Woodland,California,95695.0,3,OFF-LA-10003714,1,10,220,3.75
9180,CA-2018-156776,07/08/2018,11/08/2018,Standard Class,JL-15505,Jeremy Lonsdale,0,United States,Westminster,California,92683.0,3,TEC-PH-10002415,2,13,1290,707.88
4432,CA-2017-168893,03/11/2017,08/11/2017,Second Class,AP-10915,Arthur Prichep,0,United States,Henderson,Kentucky,42420.0,2,OFF-AR-10001770,1,2,541,7.98
1015,US-2016-126214,21/12/2016,24/12/2016,Second Class,JS-15880,John Stevenson,0,United States,Seattle,Washington,98103.0,3,TEC-AC-10003198,2,0,598,99.6
6763,CA-2017-144764,02/09/2017,08/09/2017,Standard Class,RL-19615,Rob Lucas,0,United States,Chicago,Illinois,60623.0,0,OFF-LA-10000240,1,10,1432,29.24
407,CA-2018-117457,08/12/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,0,United States,San Francisco,California,94110.0,3,TEC-CO-10004115,2,6,1445,1199.976
21,CA-2015-143336,27/08/2015,01/09/2015,Second Class,ZD-21925,Zuschuss Donatelli,0,United States,San Francisco,California,94109.0,3,OFF-BI-10002215,1,3,1632,22.72
1005,CA-2016-126445,27/08/2016,31/08/2016,Standard Class,RA-19945,Ryan Akin,0,United States,Murrieta,California,92563.0,3,OFF-ST-10000046,1,14,660,484.65
8204,CA-2016-114811,08/11/2016,08/11/2016,Same Day,KD-16495,Keith Dawkins,1,United States,New York City,New York,10024.0,1,FUR-FU-10002240,0,9,1174,11.82
4987,CA-2017-149279,24/04/2017,28/04/2017,Standard Class,CL-12700,Craig Leslie,2,United States,Colorado Springs,Colorado,80906.0,3,OFF-PA-10003441,1,12,1822,15.552
2412,CA-2016-142041,07/06/2016,09/06/2016,Second Class,EM-13810,Eleni McCrary,1,United States,Los Angeles,California,90036.0,3,OFF-BI-10004187,1,3,16,7.52
2546,CA-2018-108070,16/04/2018,20/04/2018,Standard Class,JE-15745,Joel Eaton,0,United States,San Jose,California,95123.0,3,OFF-ST-10004804,1,14,291,205.92
7982,CA-2015-113383,10/09/2015,13/09/2015,First Class,SF-20065,Sandra Flanagan,0,United States,Clifton,New Jersey,7011.0,1,OFF-AP-10004532,1,1,945,81.92
8451,CA-2018-125451,23/10/2018,24/10/2018,First Class,AH-10075,Adam Hart,1,United States,Cranston,Rhode Island,2920.0,1,OFF-AP-10002906,1,1,866,2.22
2391,US-2016-127040,06/12/2016,10/12/2016,Standard Class,SG-20605,Speros Goranitis,0,United States,New York City,New York,10009.0,1,OFF-PA-10001184,1,12,1687,41.86
8745,CA-2016-162376,22/11/2016,25/11/2016,Second Class,HD-14785,Harold Dahlen,2,United States,Cambridge,Massachusetts,2138.0,1,OFF-AR-10003056,1,2,1149,17.12
43,CA-2017-101343,17/07/2017,22/07/2017,Standard Class,RA-19885,Ruben Ausman,1,United States,Los Angeles,California,90049.0,3,OFF-ST-10003479,1,14,556,77.88
2831,CA-2017-124149,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,0,United States,Lancaster,Ohio,43130.0,1,OFF-PA-10002923,1,12,1729,78.304
5860,CA-2016-108119,01/11/2016,08/11/2016,Standard Class,MS-17530,MaryBeth Skach,0,United States,Conway,Arkansas,72032.0,2,FUR-TA-10002530,0,16,906,301.96
3372,CA-2018-123778,23/09/2018,30/09/2018,Standard Class,BS-11755,Bruce Stewart,0,United States,San Francisco,California,94122.0,3,OFF-BI-10000822,1,3,68,25.824
3023,CA-2016-123568,08/11/2016,14/11/2016,Standard Class,SC-20095,Sanjit Chand,0,United States,West Jordan,Utah,84084.0,3,OFF-BI-10001510,1,3,519,91.68
3365,CA-2017-130050,16/07/2017,18/07/2017,Second Class,MC-17425,Mark Cousins,1,United States,Houston,Texas,77036.0,0,FUR-FU-10001940,0,9,1496,9.552
